frame,BrowHeight_L,BrowHeight_R,BrowSpeed_L,BrowSpeed_R,EAR_L,EAR_R,EARSpeed_L,EARSpeed_R,MouthWidth,LipGap,MouthArea,LipCornerLift_L,LipCornerLift_R,UpperLipHeight,LowerLipHeight,CheekWidth_L,CheekWidth_R,JawOpen
10,0.41321167364814926,0.4345576553042844,-0.002091847164284011,-0.002200340969257253,0.39827579975501093,0.5275187233537164,0.015599141556819962,0.011966915101116249,0.5332942607918092,0.014243495916690845,0.007595974625982797,0.05646810039067859,0.04100527780029919,0.43802248117620113,0.7056416627094996,0.5971233415497078,0.5910086404433487,0.7140711548225525
11,0.41139557599375653,0.4326470661074269,-0.0018160976543927232,-0.0019105891968574928,0.41176639391101233,0.5378334942213426,0.013490594156001401,0.010314770867626222,0.534074032512083,0.014276040342407302,0.0076244624339746455,0.05686513372812166,0.04102933675230513,0.438865343868668,0.7062594360151719,0.5983580333326686,0.5920701966312626,0.7147001092795928
12,0.40987115508013805,0.4309971233523653,-0.001524420913618485,-0.0016499427550616397,0.42270006313092723,0.546555366146638,0.010933669219914899,0.008721871925295388,0.5348517368160215,0.014317193972778463,0.007657576062672435,0.05711402920764201,0.040955396975400994,0.43958782766923904,0.706553733203431,0.5993581011348456,0.5930231160353441,0.715018529785347
13,0.4085826903139119,0.4295895876731485,-0.0012884647662261273,-0.0014075356792168092,0.4320576189195399,0.5540561741667744,0.009357555788612693,0.007500808020136418,0.5357594307974222,0.01436352199054477,0.007695392365900522,0.0571888136100429,0.04087454404106835,0.44022731727837977,0.7068442299247633,0.6001608531762165,0.5939193780916329,0.7153183752455341
14,0.40750289848938853,0.42840467967533397,-0.0010797918245233906,-0.0011849079978145105,0.4397723710857406,0.5603099315910804,0.007714752166200656,0.006253757424306006,0.5365443818744735,0.014399853108841463,0.007726160285366558,0.05722349497872173,0.040792243501037155,0.4407227839236065,0.7071194909757038,0.6008242293741888,0.5946985667428992,0.7155938971192574
15,0.4066082139684778,0.4273981876101808,-0.0008946845209107379,-0.0010064920651531861,0.4460336902806739,0.5654929303491413,0.006261319194933335,0.0051829987580608305,0.5372051660761334,0.014434744708974243,0.007754419428651097,0.0572323456224121,0.04068350084777317,0.44112092979548817,0.7073567586486635,0.601372576988425,0.5953562189065512,0.7158394531811988
16,0.4059626724258973,0.426638241071435,-0.0006455415425805078,-0.0007599465387457816,0.4510435108609703,0.5700292766528834,0.005009820580296365,0.0045363463037421115,0.5378118462392831,0.014470788267317528,0.007782561354583797,0.05725993412333207,0.04057909484338248,0.44153841390390325,0.7077120327580313,0.6019510495227914,0.5960144648794523,0.7162065586878332
17,0.40537342988269853,0.42596426234823614,-0.0005892425431987536,-0.0006739787231988537,0.4549933375089855,0.5742001440602433,0.003949826648015242,0.004170867407359946,0.5382810552524893,0.01450743215175221,0.007809075887649071,0.05726431833193041,0.040489914827052956,0.4418608623738037,0.7081029415149253,0.6024126488350705,0.5965284417565613,0.7166147469553933
18,0.40487173791622655,0.42534985593847047,-0.0005016919664719843,-0.0006144064097656776,0.45829559100210404,0.5780241855942039,0.0033022534931185232,0.0038240415339605427,0.5386193549115903,0.014539400133313441,0.007831202320606776,0.05727722816963696,0.04030974682876895,0.44211410254870437,0.7083024691647752,0.6027886633663491,0.5969433806186469,0.7168244165389851
19,0.404395112414823,0.4247705074566379,-0.0004766255014035381,-0.0005793484818325534,0.4610920373926457,0.5816670676213042,0.0027964463905416626,0.0036428820271002804,0.5388595402570001,0.014581820380882947,0.007857553026552739,0.05703037325896914,0.039901457827149996,0.4421547059732493,0.7085691037715365,0.6030829797766947,0.5972768879729575,0.7171741883133274
20,0.4039636967683573,0.4242265518134892,-0.00043141564646570485,-0.0005439556431486858,0.46390776538655887,0.5853956458673573,0.002815727993913164,0.0037285782460531047,0.5391536872870776,0.014615783340022927,0.0078801534803624,0.056924788254699536,0.039616754256669426,0.44229970140033376,0.7089539596485225,0.6033729963610124,0.5976091875614175,0.7176327163724092
21,0.40360693893132543,0.42372347317739506,-0.0003567578370318736,-0.0005030786360941675,0.4664942585449529,0.588813947084574,0.002586493158394043,0.003418301217216757,0.5394714411224584,0.014637828186684236,0.007896690266773487,0.057027200021813385,0.039385327300316096,0.4425394079769621,0.7092648127324547,0.6036348585735684,0.5978915057448003,0.7180061627312462
22,0.40321303687405047,0.4232045054273713,-0.0003939020572749641,-0.0005189677500237466,0.46865539629240893,0.5918391306836093,0.002161137747456021,0.0030251835990352527,0.539691643795204,0.014653216251250632,0.00790821836552405,0.057241060432658024,0.03917985186748849,0.44283101451267265,0.7095466117259851,0.6038347654001132,0.5981112835336891,0.7183476579591277
23,0.40287338892450747,0.4227447515992045,-0.00033964794954299826,-0.0004597538281668201,0.4704446034629831,0.5941756181005567,0.0017892071705741808,0.0023364874169474747,0.5398485319466977,0.014647742351481063,0.00790756220478052,0.05752529627289979,0.03903670517101804,0.44304521985385126,0.7097565107007461,0.6039956427537176,0.5982634368559716,0.7185977471084815
24,0.40257093502364943,0.42236911930077103,-0.00030245390085803514,-0.00037563229843345924,0.4718922903487962,0.5960568897298635,0.0014476868858130931,0.0018812716293067355,0.5397838507547129,0.014641907460664334,0.007903465191511555,0.057752915896606805,0.03892586090668445,0.44319878582746647,0.7098957570357931,0.6040770266112286,0.598358634055388,0.7187690885229804
25,0.4023085251519693,0.42196049129145613,-0.00026240987168013596,-0.00040862800931490417,0.47309345513381335,0.5976275399008002,0.0012011647850171392,0.001570650170936716,0.5398117426250203,0.014629880892719244,0.007897381499095262,0.05795233601428865,0.038830365108891075,0.44329117672022245,0.7100201052534473,0.6041536952949581,0.5984427989965234,0.7189172898898994
26,0.4020195516130046,0.42150257353039694,-0.00028897353896467637,-0.00045791776105919,0.4741049902280099,0.598947275870989,0.0010115350941965473,0.0013197359701887512,0.5398987901244463,0.01461618632097895,0.007891261310930016,0.058108913227504,0.038743086717772164,0.4432747565956257,0.7101359951241533,0.6042044577525552,0.5984860475802245,0.719050019213421
27,0.4017500206121069,0.42108407277202037,-0.00026953100089771587,-0.0004185007583765721,0.4749255395022752,0.5999903412891878,0.0008205492742652809,0.001043065418198874,0.5400251849466515,0.014606961285763762,0.007888126969853155,0.058133719556568035,0.03866166916932987,0.4431927168077221,0.7102245302548222,0.6041848974257537,0.5985376904874966,0.719156042941636
28,0.4014687724891527,0.4207200387558277,-0.0002812481229542141,-0.0003640340161926714,0.47565476175235205,0.6008101237566136,0.0007292222500768775,0.0008197824674257559,0.5402697653841922,0.014628389197707481,0.007903276399794074,0.05815798167842677,0.03859839183548408,0.44306653293675985,0.7103044233774808,0.6040191131525277,0.5986570851589625,0.7192526256482966
29,0.4011956120660646,0.4204015527693794,-0.0002731604230881146,-0.0003184859864482914,0.4762960865824832,0.601314230704347,0.0006413248301311292,0.0005041069477333959,0.5404525392406566,0.014661003107199387,0.007923576357101066,0.05822471724023244,0.038552870015906376,0.44300455205436706,0.7104279410024656,0.6038223111304281,0.5987877904159259,0.7193932302042697
30,0.40103622211554013,0.4201641400377477,-0.0001593899505244467,-0.00023741273163169208,0.4768688402937286,0.6014873188308439,0.0005727537112454328,0.00017308812649696748,0.5404998997268606,0.014687050654975954,0.007938349406297826,0.05805958109346471,0.03845629310237677,0.4429541952017975,0.7103043313851707,0.6036192838897728,0.5988299147894658,0.7192841008643276
31,0.4009519497795215,0.420026521426282,-8.427233601865369e-05,-0.0001376186114657174,0.477313059486127,0.6016089102813621,0.00044421919239839847,0.00012159145051815479,0.5404413372686986,0.014715945441549791,0.007953105233604377,0.057704893368398666,0.03825798127130924,0.4428725378388255,0.7100773291489403,0.6034776105614744,0.5987997111430076,0.7190842654269982
32,0.40086961201116833,0.4198842376691427,-8.233776835314677e-05,-0.0001422837571393165,0.4777562868804114,0.6017104035367985,0.0004432273942843734,0.00010149325543640231,0.5402331439804605,0.01472966063778099,0.007957450876113659,0.0573381833362573,0.03808653722589213,0.44275948193478165,0.7097396831460266,0.6033384826625926,0.5987388358439908,0.7187604589650406
33,0.40092983659894776,0.4200265073298297,6.022458777943385e-05,0.00014226966068703328,0.47827830670282884,0.6018444620976885,0.0005220198224174522,0.00013405856088999357,0.53987091045805,0.01473744801699721,0.007956319478764467,0.05688686900686868,0.03795632477527676,0.44271033753381234,0.7092883630283852,0.6032276205436065,0.5986264751589244,0.718307313710284
34,0.4028965291046254,0.4222035988614625,0.0019666925056776585,0.002177091531632813,0.4795327908476626,0.6027083244074685,0.0012544841448337563,0.0008638623097799725,0.5393657691833021,0.014715280687084897,0.007936918686537736,0.056287225692959825,0.03787161498697795,0.4428147434725604,0.708895565848997,0.6031622131945746,0.5985064691508087,0.7178919840245823
35,0.4124246192862657,0.4296164311417208,0.009528090181640303,0.007412832280258297,0.4840913206580469,0.6061303731685415,0.004558529810384293,0.0034220487610729933,0.5389423999302169,0.01451560893712123,0.00782307711702062,0.055499023573162,0.03781998279126113,0.4433683946435168,0.7083059162569791,0.6030448618864869,0.5984193361911267,0.7172004364139093
36,0.4285022580767915,0.44240859454485815,0.01607763879052576,0.012792163403137324,0.4939656328803609,0.6133525269737494,0.009874312222313997,0.007222153805207965,0.5385565418119342,0.014058306508780415,0.007571192937100987,0.05466986142507979,0.03784633160367288,0.44511151323601433,0.7070163324539334,0.6030266433385097,0.5981824187560003,0.7157028290912731
37,0.445944905931067,0.457096222909963,0.017442647854275517,0.014687628365104843,0.5066639712930892,0.6224585413516653,0.012698338412728272,0.009106014377915916,0.5381013810080383,0.013579759604795164,0.0073072873970974495,0.05376242337124394,0.03794259868888166,0.447403177636378,0.7055256996184228,0.6025841207733744,0.5974864973217634,0.7140642301444318
38,0.4629156309172012,0.4721572390864792,0.016970724986134222,0.015061016176516229,0.5184686555483623,0.6310902639566384,0.011804684255273146,0.008631722604973024,0.5375625914443257,0.013107097608735649,0.00704588535686566,0.05273588868958779,0.037990506623692376,0.4496259095826168,0.7041715299530706,0.6018066360391993,0.5964128163773538,0.7126183084189003
39,0.47753179964255693,0.4849773244857829,0.014616168725355705,0.012820085399303682,0.528482673496562,0.638726594345098,0.010014017948199672,0.007636330388459678,0.5367315659036184,0.01264483403658003,0.006786881573044971,0.05139930983372645,0.03767802723846952,0.45176175122446166,0.7027772670535064,0.6008340307797174,0.595142882430378,0.7112119083910178
40,0.48952182179663717,0.49642897352991855,0.011990022154080238,0.011451649044135648,0.5371687933869028,0.6455807000731303,0.008686119890340849,0.006854105728032245,0.5358104025975893,0.012242760402167279,0.006559798379991074,0.05011841233500023,0.037320075436899885,0.4537493882005395,0.701430004826829,0.5997466974583333,0.5937615759336325,0.7099022563724672
41,0.4992761970516886,0.5064307526438557,0.009754375255051406,0.010001779113937181,0.5455107419281627,0.6520740854252738,0.008341948541259914,0.006493385352143499,0.5347437640645533,0.01195153086382961,0.006391006600457928,0.0489406499315494,0.03697785280480285,0.45534906933037067,0.69986896032631,0.5983707785259392,0.5921518767209116,0.708398360215929
42,0.5076000562660966,0.5152175659657692,0.008323859214408036,0.008786813321913445,0.5532839544469381,0.6579057675110177,0.007773212518775385,0.005831682085743917,0.5338860873327744,0.011779516123876819,0.006288919774049924,0.047869147594911884,0.036592655593648854,0.4565581102914587,0.6982136081527869,0.5967891274157037,0.5904358423752059,0.7068798265780551
43,0.5149426551841554,0.5233750203717643,0.007342598918058774,0.008157454405995135,0.5618872811615636,0.6641741428712905,0.008603326714625492,0.006268375360272804,0.5330156779857079,0.011674775674380584,0.0062228384714110175,0.04709272358924955,0.03624686957279279,0.45764246480147786,0.6965371818594867,0.595188407354287,0.5888086554005326,0.7053546784645498
44,0.5205748882764685,0.5298729353739415,0.005632233092313088,0.006497915002177224,0.5695036655620037,0.6701937548388344,0.0076163844004401016,0.006019611967543859,0.532088423398138,0.01167020109925503,0.006209578903641826,0.04621568407390572,0.03581943132259422,0.45856439477828,0.6949941574187819,0.5936483314482709,0.5872584269118271,0.7040619256665142
45,0.5257065623015547,0.5357915562643017,0.005131674025086186,0.0059186208903602155,0.576406485107024,0.6761136200289338,0.006902819545020256,0.00591986519009946,0.5312818973058611,0.01174125061908533,0.00623791390565127,0.04515906660691131,0.03537077302559803,0.4593650278639252,0.6938475914208816,0.5922506356988193,0.5859284240866851,0.7032264550590398
46,0.5302517354412273,0.5410964979612087,0.00454517313967262,0.005304941696906984,0.5821393018852971,0.6817696365687929,0.0057328167782730866,0.005656016539859032,0.5303921862248915,0.011861704950819838,0.006291355621219953,0.044290522526925794,0.034963942298974364,0.45989588023043254,0.6929475735650272,0.5909471927450691,0.5847235746778144,0.7026537209900714
47,0.5339527640120497,0.5454145894171405,0.00370102857082244,0.004318091455931761,0.5873928970910327,0.6873477213385638,0.0052535952057356505,0.005578084769770952,0.5295224905471402,0.01201325401156803,0.006361288183780926,0.043571668104890056,0.034649806830601024,0.4604738767502038,0.6920919361618029,0.5897409448194192,0.5836439022677502,0.7021221411176554
48,0.5369236200279217,0.5490526944642485,0.002970856015871992,0.0036381050471080423,0.5918805295531641,0.6924728762657395,0.004487632462131352,0.00512515492717569,0.5287328997627163,0.012174402577360096,0.006437007177606291,0.04295807494751162,0.034392161910555046,0.4609844944175439,0.6914807444009146,0.5886067614954662,0.58264710263665,0.7018150984515413
49,0.5395127243167558,0.5523125833249872,0.0025891042888340765,0.003259888860738691,0.595699233007879,0.6974144772970752,0.0038187034547149112,0.004941601031335674,0.5281380217351637,0.012311561115249014,0.006502203531879179,0.04223125683961048,0.03393863745255004,0.46113503177908644,0.6910059482193636,0.587510101268679,0.5817394064035895,0.7015937386242872
50,0.5417088005780232,0.5550556393832867,0.002196076261267388,0.002743056058299498,0.5989363630257344,0.7015774818755751,0.0032371300178554163,0.00416300457849994,0.5278237636494032,0.012432015271218351,0.006561913090201326,0.04147887118856511,0.03342983227249754,0.4610831091552078,0.690612954818993,0.5865371128636023,0.5809447441760422,0.701420797530447
51,0.5432529750047308,0.5570501316843579,0.001544174426707623,0.0019944923010711824,0.6012644224038433,0.7051157226443551,0.002328059378108871,0.0035382407687799544,0.5277191154411954,0.012590217974075293,0.006644098692490853,0.0407064104240832,0.03280300793557066,0.46080385167491705,0.6902024172664867,0.5856716029473458,0.5801367092168915,0.7012696903078677
52,0.5447319729326462,0.558586424498224,0.001478997927915393,0.0015362928138661358,0.6033694688042264,0.7081496790147995,0.002105046400383115,0.003033956370444457,0.5275025703171573,0.012715959401305146,0.006707701268237085,0.04004279538392733,0.03227408143631662,0.46048987803332275,0.6897214447206028,0.5848332135555856,0.5794321885557475,0.7009988259985375
53,0.5459779436846591,0.5596749406031583,0.001245970752012937,0.0010885161049342118,0.6049227199973449,0.7106711536396036,0.0015532511931185544,0.002521474624804121,0.5270653461917755,0.0128257860011329,0.0067600273388687395,0.03947245832101822,0.03183883517889568,0.4601667843728317,0.6893218544865586,0.5839919441743903,0.5787029653941067,0.7007731768905264
54,0.546870878772238,0.5604780984718517,0.0008929350875788167,0.0008031578686934493,0.6062557646598471,0.712669035791242,0.0013330446625021697,0.0019978821516383194,0.5264131152095671,0.012911763104877759,0.006796921438886654,0.03898600311756602,0.03141602088685703,0.4598251894569594,0.6889938079211868,0.5831479086573808,0.5779552473058567,0.700586549186249
55,0.5474457995116446,0.5609934014025009,0.0005749207394066813,0.0005153029306491641,0.6070627874689425,0.7142881370841534,0.0008070228090953924,0.001619101292911429,0.525916336797706,0.01300597077215029,0.0068400525049873125,0.03849690022566153,0.03097224220811637,0.45939885601556,0.6887097794666606,0.5824316176855302,0.5772466727008069,0.700445118677436
56,0.5477954215207668,0.5613594187165106,0.00034962200912214136,0.0003660173140097589,0.6078914359600555,0.7157578211846591,0.000828648491112971,0.0014696841005057415,0.5256039735015325,0.013087184531470218,0.006878676191688539,0.03806898011735297,0.030625109923576043,0.4590545258190502,0.6884368522992969,0.5818063951410068,0.5766971640277688,0.700290273915272
57,0.5479861849548154,0.561636882340048,0.00019076343404866858,0.0002774636235374217,0.6085493531177707,0.7168861454616322,0.0006579171577152376,0.0011283242769730695,0.5254387125875662,0.013155544059848043,0.0069124321341955605,0.03768221703811891,0.03036292633768363,0.4587474319595647,0.6881888212519903,0.5812539103134216,0.5762120673098536,0.7001387995625151
58,0.5481011201912331,0.5618271003570735,0.00011493523641770143,0.00019021801702545638,0.6093062810793485,0.71787111834309,0.0007569279615777802,0.000984972881457824,0.5253227910579086,0.013232865684217932,0.006951525934927785,0.03740742017695962,0.03020121068777397,0.45852851006133266,0.6879536961391642,0.5807793125674223,0.5757987563751549,0.6999984292725459
59,0.548165438903627,0.5620076439338655,6.431871239387377e-05,0.00018054357679198052,0.6098730846679136,0.7185535988246952,0.0005668035885650902,0.00068248048160513,0.5251951387216677,0.013293420626372687,0.006981639889953282,0.03720612479672424,0.030072178195774277,0.45839901701255586,0.6877452224490925,0.5803724910747093,0.5754118886109579,0.6998636331787514
60,0.5480872129792916,0.5618786658367166,-7.822592433537334e-05,-0.00012897809714884634,0.6101895695514761,0.7188862304993581,0.0003164848835625067,0.00033263167466290877,0.5251453303737785,0.013346676212390596,0.007008944688947711,0.03699601970132739,0.029980051489794587,0.4582292195358966,0.6872483906014477,0.579916435688489,0.5750215339938077,0.6994263828921308
61,0.5479394422193107,0.5616227215237398,-0.00014777075998095857,-0.0002559443129768191,0.6108618154296227,0.7193631828982591,0.0006722458781466267,0.0004769523989009983,0.5251200218103333,0.013358501758397678,0.007014816734723165,0.03677866355986867,0.02998981056073689,0.4581752919826859,0.6867994626094186,0.5795128576204431,0.5746819478309573,0.6989841840723349
62,0.5477878068543784,0.5614649913709215,-0.0001516353649322344,-0.00015773015281828062,0.6115376210905322,0.71995621171495,0.0006758056609095231,0.000593028816690877,0.5250898584121076,0.013350862377914625,0.007010402435698725,0.0365892297428912,0.03006170500531177,0.45816317843022974,0.686449090967251,0.5791548958238137,0.5743843406613441,0.6986210633517902
63,0.5476699025662664,0.5614232950749941,-0.00011790428811209175,-4.169629592742918e-05,0.6118078622501955,0.7201669618704817,0.0002702411596632315,0.00021075015553173593,0.5250007800842874,0.013322401981688945,0.006994271432983153,0.036459280425743625,0.030217205596215838,0.4582235395880878,0.6862433322793574,0.5788358614752211,0.5741214929298538,0.6983779414572222
64,0.5475510258521049,0.5614466211232566,-0.00011887671416144219,2.332604826249529e-05,0.6117748276401193,0.7199757874743808,-3.303461007619912e-05,-0.00019117439610083498,0.5249181083913986,0.013302631046558499,0.0069827919255881785,0.03639242704387908,0.03034472630577063,0.45825420410372264,0.6860844060829756,0.5785827984534214,0.5738344235258891,0.6981934137976014
65,0.5474469928846266,0.5615017791783335,-0.00010403296747829582,5.51580550769426e-05,0.6117537246520851,0.719965214715796,-2.110298803414956e-05,-1.0572758584848074e-05,0.5248663947003885,0.01328988029991656,0.006975411559016924,0.036335332965733505,0.030448310268881406,0.458277601858446,0.6859722327132762,0.5783461178357124,0.5735932709082658,0.6980646341116132
66,0.5473442358997737,0.5615577572824594,-0.00010275698485295859,5.597810412583115e-05,0.6116984618134127,0.7199641387873962,-5.5262838672409664e-05,-1.0759283998185154e-06,0.5246982819243718,0.013270171804223234,0.006962836346517173,0.0363183976620208,0.030456647544013792,0.4583118042477039,0.6858991418644433,0.5781367254007019,0.5733878363422357,0.6979602260519049
67,0.547339548160165,0.5616216281495795,-4.687739608710828e-06,6.387086712011936e-05,0.6117339469500066,0.7200191253085673,3.548513659390462e-05,5.498652117108538e-05,0.5246180547785068,0.013240269203150948,0.00694608427410082,0.036238926695895506,0.030428710531154795,0.4583225168896049,0.686024734956297,0.5779044526793017,0.5732329244103996,0.6980437965253392
68,0.5473927879695171,0.5616162255415502,5.323980935212358e-05,-5.402608029281275e-06,0.6117601780298921,0.720011154930147,2.6231079885530306e-05,-7.97037842026338e-06,0.5245933800910753,0.013228711078919991,0.006939694259138893,0.036157931393829175,0.030393674108473157,0.45829679921574135,0.6860915767325094,0.5777159113422371,0.5730760383074285,0.698092480667505
69,0.5474510054062788,0.5616548458562842,5.821743676170943e-05,3.8620314734005845e-05,0.6118034306867971,0.7203128279756293,4.325265690496849e-05,0.0003016730454823424,0.5245651101937562,0.013228051644680364,0.006938974368640453,0.03592275930677781,0.030392097458578113,0.45827231693331844,0.6861419766867557,0.5774866323139992,0.5730297792687198,0.6981336897155923
70,0.5474503638716377,0.5617520728036218,-6.415346410770795e-07,9.722694733760306e-05,0.6118677719633695,0.720704421540293,6.434127657239941e-05,0.00039159356466367257,0.5245954906960494,0.013232961738472802,0.006941952056556186,0.035592229134403866,0.030394274559690588,0.4582171638970288,0.6861480287412104,0.5772625754018955,0.5729979474034357,0.6981339916703538
71,0.5474563850665395,0.5618603013870362,6.021194901784099e-06,0.00010822858341441588,0.6119756340253746,0.7210540350180177,0.00010786206200508186,0.000349613477724664,0.5247658409787619,0.01325099991437258,0.006953672113875229,0.03522889765575101,0.03040943190987639,0.4581791050429606,0.6861725159419458,0.5770634786861164,0.573013500487303,0.6981692030055299
72,0.5476163933482819,0.5620131244678753,0.00016000828174245196,0.0001528230808390818,0.6121246347518636,0.7214027324118578,0.00014900072648904583,0.0003486973938401361,0.5248612399655841,0.013271377354898795,0.0069656315745433555,0.03487358762226755,0.030358020637590164,0.4582252088107439,0.6863440810842317,0.576953089736053,0.5730721975588257,0.6983410484482022
73,0.5477797255095517,0.5621925000639302,0.00016333216126973582,0.00017937559605485376,0.6122164438016333,0.7217327634947814,9.180904976968662e-05,0.0003300310829236208,0.525103923744305,0.013291060045697568,0.006979187780716955,0.03455573580340774,0.03020291724160078,0.45828175000211663,0.6866781400041561,0.5768407619393972,0.573127662899129,0.6986597657207771
74,0.5478957056482494,0.5621783850145766,0.00011598013869773549,-1.4115049353558007e-05,0.6122882383963799,0.7219584698082436,7.179459474659922e-05,0.00022570631346219283,0.5251905919469202,0.013299453944177139,0.0069847480895131936,0.03419419696499967,0.029921057331609744,0.45821892562086614,0.6867389642152739,0.5766708365085905,0.5731449967287793,0.6986977036809907
75,0.5480185922587331,0.562167320107286,0.00012288661048365235,-1.1064907290636583e-05,0.6124746060893432,0.7223618293310506,0.00018636769296331845,0.00040335952280701193,0.5253122342489706,0.01330335686562584,0.006988416118093292,0.03390624356184411,0.02968865298593166,0.45813903179015597,0.6867316951189147,0.5764843024419768,0.5731055465089382,0.69867157637903
76,0.5481123382870923,0.5622343806936733,9.374602835920953e-05,6.706058638727974e-05,0.6126887138061515,0.722699247591114,0.00021410771680829832,0.0003374182600633935,0.5253944352739633,0.01331195918624178,0.006994029279045549,0.03366720607753954,0.029469629214267115,0.4581169809557847,0.6866829453897794,0.5763353893237717,0.573133566219494,0.6986131164339383
77,0.5481938437005224,0.5622756798456259,8.15054134301052e-05,4.12991519526118e-05,0.6129861708837842,0.7231045275405548,0.0002974570776326235,0.00040527994944072887,0.525422948086329,0.013319979823165903,0.006998623067138247,0.03351557996832184,0.029255000626918503,0.45807448417805524,0.6866516897957363,0.5761901130361949,0.5732369455045633,0.6985821996283652
78,0.548286135957055,0.5622685535864099,9.22922565326223e-05,-7.126259215950448e-06,0.6133926279515542,0.723612400176377,0.00040645706777009405,0.000507872635822193,0.5254091743514282,0.013333962510959991,0.007005786233716386,0.033423346589476814,0.029042016865484886,0.45802116077921456,0.6866587250272203,0.5760833636698379,0.573368751089865,0.6986028331988866
79,0.5483877078166415,0.5622071766095578,0.00010157185958648007,-6.13769768521566e-05,0.6138372094687761,0.724103288052597,0.0004445815172218204,0.0004908878762200919,0.5253442854649598,0.013349038016360247,0.007012840838349359,0.03337919271755323,0.028839477326416053,0.45798607882919357,0.6866794014424765,0.5760150577597264,0.5735066070075804,0.6986377892117513
80,0.5485352549771995,0.5621818548214039,0.00014754716055798145,-2.532178815384256e-05,0.6145050367815841,0.7245095857498642,0.0006678273128080114,0.00040629769726718834,0.5251245788503084,0.013384672395824656,0.00702862045490677,0.03338448471807046,0.02866093008801215,0.4580127847897508,0.6866574916828032,0.5759532688688068,0.5735546795585419,0.698657736488725
